date,time,open,high,low,close,volume,amount,MA5,MA10,MA20,dif,dea,macd
2026-04-21,20260421103000000,283.28259,292.725343,280.797655,284.54493698,4763956,1376671071.55,,,,0.0,0.0,0.0
2026-04-21,20260421113000000,284.48529854,287.71571404,284.48529854,285.8172237,2017583,580309154.54,,,,0.10149295772077949,0.0202985915441559,0.1623887323532472
2026-04-21,20260421140000000,286.264512,294.4647975,286.264512,291.3834781,3049265,894799302.16,,,,0.6238853074140707,0.14101593471813886,0.9657387453918636
2026-04-21,20260421150000000,291.3834781,294.70335126,291.24432174,293.55034142,2391893,706342621.96,,,,1.1989124524168915,0.3525952382578894,1.6926344283180041
2026-04-22,20260422103000000,295.03136268,298.1922,291.234382,295.27985618,4029620,1194011029.14,290.115167276,,,1.773736464798958,0.6368234835661032,2.2738259624657093
2026-04-22,20260422113000000,295.27985618,298.46057298,292.68558404,295.89612006,1883640,560019453.2,292.385403892,,,2.253044288690319,0.9600676445909464,2.585953288198745
2026-04-22,20260422140000000,295.48859072,298.1922,293.40124532,297.5958156,1783113,531087587.68,294.741122272,,,2.7384828913551473,1.3157506939437866,2.8454643948227214
2026-04-22,20260422150000000,297.57593612,300.71689396,295.707265,299.4843662,2785985,837300768.05,296.361299892,,,3.238258107786578,1.7002521767123449,3.0760118621484662
2026-04-23,20260423103000000,299.5837636,307.81386832,295.23015748,298.30153714,6643520,2019514047.33,297.311539036,,,3.4985599266113354,2.059913726692143,2.8772923998383853
2026-04-23,20260423113000000,298.22201922,300.05093138,292.68558404,292.83468014,1996189,594571920.06,296.822503828,293.46883555200003,,3.2265279165553693,2.293236564664788,1.8665827037811624
2026-04-23,20260423140000000,292.8247404,303.7087557,292.725343,302.22773444,1978471,597312304.03,298.088826704,295.23711529800005,,3.7259313523628066,2.579775522204392,2.2923116603168294
2026-04-23,20260423150000000,302.22773444,302.65514326,297.32744262,299.4843662,1615690,487114486.7,298.466536824,296.603829548,,3.855896904264739,2.8349997986164617,2.041794211296555
2026-04-24,20260424103000000,303.16207,311.113862,296.49250446,297.75485144,8072366,2458090844.31,298.120633872,297.240966882,,3.7758129324013794,3.023162425373445,1.5053010140558687
2026-04-24,20260424113000000,297.75485144,301.174122,291.86058562,293.95787076,2429991,723312376.47,297.251900596,297.28171981599996,,3.3671468268971125,3.091959305678179,0.5503750424378673
2026-04-24,20260424140000000,294.216304,300.50815942,291.731369,299.05695738,2358260,701625613.6,298.496356044,297.659429936,,3.4153595307111573,3.1566393506847747,0.5174403600527651
2026-04-24,20260424150000000,299.17623426,302.30725236,298.55003064,299.54400464,2422402,730950995.33,297.959610084,298.024218394,,3.45306431334933,3.215924343217686,0.4742799402632878
2026-04-27,20260427103000000,305.53766786,328.88611712,305.53766786,328.88611712,8763012,2813020688.54,303.839960268,301.153248546,,5.783935274637372,3.7295265295016238,4.1088174902714965
2026-04-27,20260427113000000,328.87617738,328.98551452,323.99576504,327.89214312,1901719,625186491.77,309.86741860399997,303.994026238,,7.4649110616906,4.476603435939419,5.976615251502363
2026-04-27,20260427140000000,327.88220338,328.0611187,320.82498798,321.9481786,1502035,488160071.4,315.465480172,306.358690384,,8.222682260074805,5.225819200766496,5.9937261186166175
2026-04-27,20260427150000000,321.9481786,321.96805808,318.9662566,319.8608332,1662230,534813992.58,319.626255336,309.06130569000004,301.265070621,8.55615997892204,5.891887356397605,5.328545245048868
2026-04-28,20260428103000000,319.38372568,319.85089346,309.2253114,312.604823,4829595,1521972061.26,322.23841900800005,310.099014546,302.668064922,8.141098574840214,6.341729600086127,3.5987379495081733
2026-04-28,20260428113000000,312.604823,312.84337676,306.25332914,310.88524798,2630472,816290193.58,318.63824518,311.23910272399996,303.92146613600005,7.585957888282223,6.590575257725347,1.9907652611137525
2026-04-28,20260428140000000,311.3126568,318.04186078,311.3126568,313.2012074,3007988,953811067.24,315.70005803600003,312.78373832,305.012352601,7.249317840998515,6.722323774379981,1.053988133237068
2026-04-28,20260428150000000,313.16144844,314.15542244,310.32862254,313.03223182,1623730,509825210.96,313.91686868,314.691174426,305.986447121,6.889475674026926,6.75575415430937,0.2674430394351113
2026-04-29,20260429103000000,306.640979,314.75180684,300.28948514,305.72652292,3958079,1223148696.17,311.090006624,315.35813098000006,306.508780458,5.946243913875151,6.593852106222526,-1.2952163846947506
2026-04-29,20260429113000000,305.65694474,314.60271074,305.48796916,312.78373832,2079483,650056834.03,311.125789688,316.682104348,307.353161371,5.702449958042507,6.415571676586523,-1.426243437088031
2026-04-29,20260429140000000,312.9030152,316.41174342,311.113862,314.27469932,2095528,661754831.04,311.803679956,315.220962568,308.187105557,5.565395172611886,6.2455363757915965,-1.3602824063594205
2026-04-29,20260429150000000,314.1951814,314.82138502,312.107836,312.61476274,1609319,507373939.01,311.686391024,313.69322453,308.843625384,5.262176167130804,6.048864334059439,-1.5733763338572704
2026-04-30,20260430103000000,316.75963432,319.0159553,307.52561586,311.93886042,3992357,1257862210.88,311.46771674400003,312.69229271200004,309.525491548,4.910725465889186,5.821236560425389,-1.821022189072405
2026-04-30,20260430113000000,311.9587399,317.06776626,306.36266628,314.2448801,1933382,603456208.48,313.17138818,312.130697402,310.59600154599997,4.763365654877759,5.609662379315863,-1.6925934488762078
2026-04-30,20260430140000000,314.31445828,320.69577136,311.14368122,311.610849,2622432,832969749.12,312.936810316,312.03130000199997,311.065157274,4.3835073031750085,5.364431364087693,-1.9618481218253692
2026-04-30,20260430150000000,311.59096952,312.7539191,310.47771864,310.616875,1701543,532836822.0,312.205245452,312.00446270400005,311.621782714,3.9566516110641032,5.0828754134829754,-2.2524476048377444
2026-05-06,20260506103000000,323.44907934,333.98520374,320.06956774,325.49666578,6085131,2000577226.28,314.78162606,313.23400854199997,313.008873431,4.764122323500715,5.0191247954865235,-0.5100049439716177
2026-05-06,20260506113000000,325.6755811,327.64364962,322.4451656,325.06925696,1449092,473917719.49,317.407705368,314.437711056,314.564442741,5.308368789785732,5.076973594346366,0.4627903908787321
2026-05-06,20260506140000000,325.08913644,329.502381,318.75752206,320.06956774,2245951,729065297.87,318.572642896,315.872015538,315.61507325900004,5.275442877846217,5.116667451046336,0.3175508535997622
2026-05-06,20260506150000000,320.04968826,320.41745864,316.62047796,316.8292125,2173499,694315916.57,319.616315596,316.276562956,316.47933365200004,4.9310373393427085,5.07954142870561,-0.2970081787258039
2026-05-07,20260507103000000,320.8051085,326.59997692,316.24276784,324.64184814,3899849,1265611159.94,322.42131022399997,317.31327783800003,316.267120203,5.2282399760212,5.109281138168729,0.23791767570494216
2026-05-07,20260507113000000,324.64184814,326.34154368,321.70962484,323.25028454,1590014,518846158.06,321.97203397600003,318.376830018,316.035027274,5.290502039788976,5.145525318492779,0.28995344259239353
2026-05-07,20260507140000000,323.82678946,326.3216642,323.15088714,324.0852227,1246984,407068112.0,321.77522712399997,319.59146624600004,316.141879479,5.345596990948479,5.18553965298392,0.32011467592911913
2026-05-07,20260507150000000,324.0852227,324.56233022,320.83492772,321.550589,1781047,577935087.82,322.071431376,320.322037136,316.226367269,5.125651065037005,5.173561935394537,-0.09582174071506522
2026-05-08,20260508103000000,314.75180684,327.34545742,314.095784,321.550589,4864754,1582088893.69,323.015706676,321.316011136,316.67365556900006,4.894916780462097,5.117832904408049,-0.4458322478919037
2026-05-08,20260508113000000,321.550589,322.23643106,315.96445512,318.0219813,1691604,542376463.5,321.6917333079999,322.05652176599995,317.030492235,4.376875153738524,4.969641354274144,-1.1855324010712405
2026-05-08,20260508140000000,318.07168,322.047576,318.07168,319.10541296,1376530,443266595.7,320.862758992,321.41739648400005,317.325702513,4.007550762046492,4.777223235828615,-1.5393449475642456
2026-05-08,20260508150000000,319.10541296,320.94426486,317.90270442,318.43945038,1586291,508901873.38,319.733604528,320.754415826,317.59606344099996,3.6193987306974122,4.545658334802375,-1.8525192082099249
2026-05-11,20260511103000000,323.4391396,324.34365594,312.14759496,323.3894409,5773299,1853820431.09,320.10137490799997,321.086403142,318.47920934,3.6689153432791954,4.370309736497739,-1.4027887864370872
2026-05-11,20260511113000000,323.3397422,329.97948852,320.39757916,328.73702102,2346469,768592895.43,321.53866131200004,322.277183994,319.276873475,4.09248699697406,4.314745188593004,-0.4445163832378878
2026-05-11,20260511140000000,328.3096122,333.975264,325.98371304,330.61563188,2253871,749390502.58,324.057391428,322.874562368,320.09392010299996,4.527567797139852,4.357309710302373,0.340516173674958
2026-05-11,20260511150000000,330.83430616,334.14423958,330.3472589,331.51020848,2004829,670240538.62,326.538350532,323.700554762,321.03869238999994,4.888209089610029,4.463489586163904,0.8494390068922506
2026-05-12,20260512103000000,331.987316,337.39453456,324.91022112,328.66744284,3443098,1142842714.64,328.583949024,324.158776776,321.875121511,4.8882833948831035,4.548448347907744,0.679670093950719
2026-05-12,20260512113000000,328.58792492,330.67527032,324.8307032,324.92016086,1235104,407446831.84,328.890093016,324.495733962,322.40888554900005,4.533706200953077,4.545499918516811,-0.023587435127467415
2026-05-12,20260512140000000,325.04937748,329.502381,322.7433578,324.94004034,2012808,660054748.2,328.13069687999996,324.834679096,323.075345116,4.205823216068268,4.477564578027103,-0.5434827239176698
2026-05-12,20260512150000000,324.94004034,328.49846726,324.8307032,327.80268546,2227095,731848354.13,327.568107596,325.81274951200004,323.934635639,4.129364383169104,4.407924539055503,-0.5571203117727972
2026-05-13,20260513103000000,325.20841332,340.5851911,324.035524,340.5851911,5155234,1730044747.39,329.38310412,327.960727326,324.689061905,5.042089515192117,4.534757534282826,1.0146639618185826
2026-05-13,20260513113000000,340.54543214,345.78367512,335.97315174,339.08429036,2305954,791897341.43,331.466473624,330.025211324,325.38981357499995,5.579997869965837,4.743805601419428,1.6723845370928174
2026-05-13,20260513140000000,339.12404932,347.1951182,339.08429036,347.06590158,2272326,784259167.06,335.895621768,332.392857392,326.739630267,6.574556047296028,5.109955690594749,2.929200713402558
2026-05-13,20260513150000000,346.71801068,348.46740492,343.418017,346.399939,2169149,755580447.32,340.18760149999997,334.15914919,328.218166592,7.2257193587963116,5.533108424235062,3.3852218691225
2026-05-14,20260514103000000,346.98638366,346.98638366,327.64364962,333.6770718,5610245,1883186273.41,341.362478768,334.465293182,328.669927775,6.6386160870795266,5.754209956803955,1.7688122605511438
2026-05-14,20260514113000000,333.74664998,341.20145498,330.35719864,333.8758666,1699967,573406271.95,340.02061386799994,334.70185899399996,329.201206878,6.118839421351765,5.8271358497135175,0.5834071432764958
2026-05-14,20260514140000000,333.31924116,336.3608016,330.72496902,334.58158814,844800,283911489.4,339.120073424,335.293273524,329.72602515000005,5.698173502147881,5.80134338020039,-0.20633975610501842
2026-05-14,20260514150000000,334.6710458,338.42826752,329.3035862,329.36322464,1508083,506429509.34,335.579538036,335.737579902,330.116656932,4.8873757819494585,5.618549860550205,-1.4623481572014931
2026-05-15,20260515103000000,329.36322464,337.29513716,318.1710774,322.12709392,4255726,1400641886.33,330.72496902,335.45628526,330.14548217799995,3.6191976157318777,5.21867941158654,-3.198963591709324
2026-05-15,20260515113000000,322.047576,332.64333884,322.047576,329.27376698,1391814,457932135.28,329.844308056,335.60339341199995,330.708071462,3.154471289541675,4.805837787177567,-3.302732995271784
2026-05-15,20260515140000000,329.37316438,329.37316438,319.94035112,319.95029086,1327096,432042845.07,327.059192908,333.53990338799997,330.750315357,2.0106679954662923,4.246803828835312,-4.47227166673804
2026-05-15,20260515150000000,319.90059216,322.544563,316.580719,321.3020955,2849314,915183965.66,324.40329438,331.761683902,330.893447613,1.199448485686844,3.637332760205619,-4.87576854903755
2026-05-18,20260518103000000,319.02589504,335.40658656,315.01024008,335.40658656,4989557,1633870123.19,325.611966764,330.59575240000004,331.494304896,1.6753533020626037,3.244936868577016,-3.139167133028825
2026-05-18,20260518113000000,335.4165263,336.7583912,330.17828332,331.97737626,2083345,700431501.14,327.582023232,329.15349612600005,331.656322658,1.7555656180030041,2.9470626184622137,-2.382994000918419
2026-05-18,20260518140000000,331.97737626,339.442121,331.97737626,333.33912064,1792972,606544492.88,328.395093964,329.11970101,331.79249709600003,1.9070327606001456,2.7390566468898,-1.664047772579309
2026-05-18,20260518150000000,333.3291809,334.7704432,330.97346252,333.89574608,1404549,469484315.52,331.184185008,329.121688958,331.91177397600006,2.048374200747787,2.6009201576613976,-1.1050919138272208
2026-05-19,20260519103000000,331.987316,331.987316,313.4497009,315.35813098,4100416,1319529125.44,329.99539210399996,327.19934324200005,331.246308383,0.6569843900286969,2.2121330041348575,-3.110297228212321
2026-05-19,20260519113000000,315.61656422,327.33551768,315.10963748,325.03943774,1608198,520813719.54,327.92196234,326.766964552,331.252272227,0.3316751415162571,1.8360414316111373,-3.0087325801897604
2026-05-19,20260519140000000,324.8307032,330.76472798,319.9602306,328.01142,1810969,594967200.42,327.128771088,327.35539716000005,331.40584121,0.3101046553995275,1.5308540763688154,-2.441498841938576
2026-05-19,20260519150000000,328.03129948,330.90388434,327.514433,330.2975602,1541331,511525442.03,326.520459,327.457776482,331.53058494699997,0.4720409041069047,1.3190914419164335,-1.6941010756190575
2026-05-20,20260520103000000,328.99545426,340.60507058,328.99545426,335.8141159,4324847,1455972849.8,326.90413296400004,329.044158986,331.29203118699996,1.0336017712809848,1.2619935077893438,-0.45678347301671796
2026-05-20,20260520113000000,336.04272992,339.00477244,333.0309887,333.975264,986400,333325201.11,330.627559568,330.31147583599994,331.03657986900004,1.3151031336392407,1.2726154329593231,0.08497540135983517
2026-05-20,20260520140000000,334.03490244,338.83579686,325.53642474,328.7072018,2403461,798406422.93,331.36111238,329.64153736000003,330.11864488000003,1.100421425701768,1.238176631507812,-0.2755104116120881
2026-05-20,20260520150000000,328.64756336,331.99725574,328.04123922,331.86803912,1410650,469040575.75,332.132436204,329.630603646,329.392049886,1.1718296581074696,1.2249072368277436,-0.10615515744054793
2026-05-21,20260521103000000,339.939108,363.1484009,339.939108,363.1484009,7434196,2656388397.44,338.70260434399995,332.611531672,330.865616341,3.7097216100139008,1.721870111464975,3.9757029970978515
2026-05-21,20260521113000000,362.80051,363.63544816,350.44541318,356.60805198,2409482,864996113.71,342.86139156,334.882762262,332.00222561,5.1340852298833966,2.4043131351486595,5.459544189469474
2026-05-21,20260521140000000,355.842692,357.6318452,350.80324382,350.872822,1398934,498120841.56,346.24090316,338.43423136399997,332.816787303,5.734020315651435,3.0702545712492144,5.327531488804441
2026-05-21,20260521150000000,350.93246044,351.35986926,340.1379028,341.80777912,3047341,1059348549.49,348.861018624,340.11106550200003,333.439015027,5.415572642385314,3.539318185476435,3.752508913817758
2026-05-22,20260522103000000,355.47492162,374.3803071,355.47492162,368.52580024,8802623,3266262927.31,356.192570848,344.162503526,335.75895034300004,7.235712786665374,4.278597105714223,5.914231361902303
2026-05-22,20260522113000000,368.45622206,375.53331694,365.8321307,372.6408526,2421292,907036363.86,358.091061188,348.39683276600005,337.927304624,8.907556531993976,5.204388990970173,7.406335082047605
2026-05-22,20260522140000000,372.9390448,375.99054498,370.56344694,375.99054498,3519139,1328069943.51,361.967559788,352.414475674,340.72931733,10.383106932214446,6.240132579219027,8.285948705990837
2026-05-22,20260522150000000,375.99054498,375.99054498,375.99054498,375.99054498,222397,84126113.19,366.991104384,356.616003772,343.46373980400006,11.4208389331597,7.276273850007162,8.289130166305076
2026-05-25,20260525103000000,401.58537548,406.47572756,385.661912,397.75857558,10499835,4202163435.04,378.18126367599996,363.52114115,346.581339255,13.840205888508194,8.589060257707368,10.502291261601652
2026-05-25,20260525113000000,398.4841766,399.577548,393.22605414,394.79653306,1682263,670200726.87,383.43541024,369.813990544,349.722297095,15.341709873142861,9.939590180794466,10.804239384696789
2026-05-25,20260525140000000,394.9058702,400.15405292,393.613704,394.2597871,1772834,707155101.85,387.75919714,372.925129164,352.768330418,16.30045024180947,11.211762192997467,10.177376097624009
2026-05-25,20260525150000000,394.2100884,398.07664726,393.8621975,397.5896,2241337,893266925.36,392.079008144,377.023283966,355.95302311399996,17.131466086869523,12.395702971771879,9.471526230195288
2026-05-26,20260526103000000,403.553444,416.30613042,392.28177884,408.98054204,8347580,3381252519.5,398.677007556,382.83405597,360.63414366700005,18.49599563149644,13.615761503716794,9.760468255559296
2026-05-26,20260526113000000,409.517288,411.5549347,399.0308623,402.55947,3275911,1335203356.67,399.63718644,388.909225058,364.51014527999996,18.842068637554632,14.661022930484362,8.36209141414054
2026-05-26,20260526140000000,402.55947,429.893755,402.14200092,415.6799268,6871540,2909848328.73,403.813865188,393.62463771399996,368.89357062,19.945130154693572,15.717844375326205,8.454571558734735
2026-05-26,20260526150000000,416.40552782,421.07720562,414.0895684,416.972093,3436521,1443186894.8,408.35632636799994,398.05776175399996,373.22729726,20.685135995703376,16.711302699401642,7.947666592603468
2026-05-27,20260527103000000,407.6784361,415.41155382,398.57363426,406.3862699,8264251,3380183007.69,410.115660348,401.097334246,376.75590496,20.184731481443805,17.405988455810075,5.55748605126746
2026-05-27,20260527113000000,406.3862699,413.48324426,405.68054836,409.8154802,2181592,897595798.47,410.28264798,404.479827768,380.54791577000003,19.836206470198306,17.89203205868772,3.8883488230211682
2026-05-27,20260527140000000,407.52934,409.33837268,390.631782,391.3275638,4639194,1860092378.2,408.03626674,403.83672659,383.67893387,17.862272387083465,17.88608012436687,-0.047615474566811145
2026-05-27,20260527150000000,390.7311794,395.9495429,388.7432314,393.6634027,3986587,1573868271.22,403.63296191999996,403.723413554,386.768702049,16.298518902169178,17.568567879927333,-2.540097955516309
2026-05-28,20260528103000000,388.45497894,395.3034598,382.56071312,389.8366028,5429165,2120728386.49,398.20586388000004,403.281095124,388.10311214399997,14.582346021371109,16.971323508216088,-4.777954973689958
2026-05-28,20260528113000000,390.15467448,398.10646648,385.18480448,391.21822666,2706048,1068038867.03,395.172255232,402.64395778999994,389.83362087800003,13.181800556342807,16.213418917841434,-6.063236722997253
2026-05-28,20260528140000000,390.93991394,400.4721246,386.23841692,397.16219118,3895040,1552442098.05,392.641597428,401.462122704,392.148089337,12.408449563328134,15.452425046938774,-6.087950967221282
2026-05-28,20260528150000000,397.092613,397.62935896,394.10075126,395.87996472,2321846,924810096.07,393.552077612,400.79417217599996,394.851698617,11.558855084090624,14.673711054369146,-6.229711940557046
2026-05-29,20260529103000000,405.0,425.0,403.0,410.33,7886527,3268117930.6,396.885397072,400.259179496,396.941908605,11.91420290663575,14.121809424822468,-4.415213036373434
2026-05-29,20260529113000000,410.37,419.88,409.3,411.88,2208221,916250055.09,401.294076512,399.749970196,398.90386597500003,12.180481651858997,13.733543870229775,-3.106124436741556
2026-05-29,20260529140000000,411.66,420.55,408.22,408.35,2136326,884938521.39,404.72043118,399.946343206,400.52183872600006,11.96870025108683,13.380575146401187,-2.823749790628714
2026-05-29,20260529150000000,408.35,412.5,404.0,411.41,3130480,1277764406.17,407.569992944,400.105795186,402.292811477,11.910481771836999,13.08655647148835,-2.3521493993027036
2026-06-01,20260601103000000,412.0,425.68,393.0,398.9,6931354,2823687983.08,408.17400000000004,400.86303880599996,402.349882698,10.731188299241353,12.615482837038952,-3.768589075595198
2026-06-01,20260601113000000,398.85,399.0,382.0,392.1,3861033,1499559082.22,404.52799999999996,400.70669853600003,402.215056045,9.14249753525064,11.920885776681292,-5.556776482861302
2026-06-01,20260601140000000,392.5,397.9,385.22,387.01,2026934,792488794.97,399.554,400.424038256,401.85256669,7.387568902092653,11.014222401763565,-7.253306999341824
2026-06-01,20260601150000000,387.01,387.11,379.87,380.0,3425523,1307458186.77,393.884,399.30221559,400.97308669000006,5.369233717685745,9.885224664948002,-9.031981894524513
2026-06-02,20260602103000000,386.08,396.62,369.05,395.34,6912506,2640996595.24,390.66999999999996,399.119996472,400.29105958799994,4.950432832834906,8.898266298525384,-7.895666931380955
2026-06-02,20260602113000000,395.34,404.0,389.18,399.13,3634262,1443194770.1,390.716,399.445,400.119586088,4.868233474814076,8.092259733783122,-6.448052517938091
2026-06-02,20260602140000000,399.2,401.59,392.8,399.73,1993890,792852213.58,392.242,398.38500000000005,399.322089748,4.79621707209327,7.433051201445152,-5.273668258703763
2026-06-02,20260602150000000,400.0,400.29,394.13,398.8,1900384,756061559.0,394.6,397.077,398.413485098,4.610948185949155,6.868630598345953,-4.515364824793595
2026-06-03,20260603103000000,400.0,406.5,390.9,399.96,5851474,2335150945.08,398.592,396.238,398.09217160300005,4.505783694685874,6.396061217613937,-3.7805550458561257
2026-06-03,20260603113000000,400.06,404.28,398.24,398.91,2713649,1088242584.36,399.306,394.98799999999994,397.546897593,4.288281216406176,5.974505217372386,-3.372448001932419
2026-06-03,20260603140000000,399.5,399.5,381.6,386.61,8006446,3101374806.46,396.802,393.759,397.311019403,3.0878074090200585,5.3971656557019205,-4.618716493363724
2026-06-03,20260603150000000,386.62,387.99,374.8,382.0,4540608,1727414165.8,393.256,392.74899999999997,396.727849268,1.744327276064837,4.6665979797745045,-5.844541407419335
2026-06-04,20260604103000000,370.0,388.96,370.0,383.9,6994100,2652661928.88,390.276,392.438,396.431019128,0.8234317043641681,3.8979647246924376,-6.149066040656539
2026-06-04,20260604113000000,384.07,388.71,381.39,382.44,1681780,648136141.72,386.77200000000005,392.682,395.992107795,-0.023918748727396633,3.113588030008471,-6.275013557471735
2026-06-04,20260604140000000,382.42,395.22,380.28,394.76,3302912,1279856689.3,385.942,392.62399999999997,395.871998236,0.2952672922832562,2.5499238824634283,-4.509313180360344
