date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,471.96,472.0,446.71,450.36,16005608,2.2099,-4.4288,,,,0.0,0.0,0.0
2026-04-22,449.0,478.0,448.0,477.95,17438281,2.4078,6.1262,,,,2.2009116809117018,0.4401823361823404,3.521458689458723
2026-04-23,478.0,484.95,470.58,475.0,9735285,1.3442,-0.6172,,,,3.664863434550057,1.0851185558558836,5.1594897573883465
2026-04-24,475.03,485.22,463.8,472.7,12979344,1.7921,-0.4842,,,,4.586593572761842,1.7854135592370755,5.602360027049533
2026-04-27,481.2,519.9,475.96,516.25,20432930,2.8212,9.213,478.45200000000006,,,8.730552016400566,3.1744412506697737,11.112221531461584
2026-04-28,511.54,537.25,504.0,517.21,13825357,1.9089,0.186,491.82199999999995,,,11.954330831030347,4.930419166741888,14.047823328576918
2026-04-29,510.22,517.22,502.2,510.71,9302570,1.2844,-1.2567,498.37399999999997,,,13.825333254674433,6.709401984328398,14.23186254069207
2026-04-30,519.18,541.16,507.09,536.99,16592589,2.291,5.1458,510.77200000000005,,,17.230074945510466,8.813536576564811,16.83307673789131
2026-05-06,555.0,567.0,545.0,545.35,16027771,2.213,1.5568,525.3019999999999,,,20.368148065732157,11.12445887439828,18.487378382667753
2026-05-07,555.0,556.71,535.0,552.14,9722165,1.3424,1.2451,532.4800000000001,505.466,,23.136289136381833,13.526824926794992,19.218928419173682
2026-05-08,543.0,554.8,537.2,540.79,8245728,1.1385,-2.0556,537.1960000000001,514.509,,24.13598611040794,15.648657163517584,16.974657893780716
2026-05-11,549.98,585.0,548.0,573.19,14462965,1.9969,5.9912,549.692,524.033,,27.22878589221864,17.964682909257796,18.528205965921686
2026-05-12,573.19,584.0,564.0,581.45,11213595,1.5483,1.4411,558.5840000000001,534.678,,30.000537448996624,20.37185381720556,19.257367263582125
2026-05-13,570.99,588.0,550.5,581.0,13838768,1.9108,-0.0774,565.714,545.508,,31.79435376899073,22.656353807562596,18.275999922856272
2026-05-14,581.0,592.66,563.43,564.4,10270703,1.4181,-2.8571,568.166,550.323,,31.513220073612956,24.427727060772668,14.170986025680577
2026-05-15,569.8,620.84,555.0,592.0,23299494,3.217,4.8901,578.408,557.8019999999999,,33.135543017990926,26.16929025221632,13.93250553154921
2026-05-18,601.0,623.27,592.76,597.97,17523510,2.4195,1.0084,583.364,566.528,,34.50522004828156,27.83647621142937,13.337487673704373
2026-05-19,590.0,627.17,581.5,619.7,14459460,1.9965,3.634,591.014,574.799,,36.91855424525238,29.652891818193975,14.53132485411681
2026-05-20,618.0,660.0,614.0,656.0,16405948,2.2652,5.8577,606.014,585.8639999999999,,41.28434537683643,31.97918252992247,18.610325693827917
2026-05-21,656.8,721.6,656.7,662.99,23161869,3.198,1.0655,625.732,596.9490000000001,551.2075,44.791966971361376,34.541739418210256,20.50045510630224
2026-05-22,663.03,673.0,637.0,669.0,19856264,2.7416,0.9065,641.132,609.7700000000001,562.1395,47.50908398164313,37.13520833089683,20.7477513014926
2026-05-25,650.13,719.05,626.11,698.19,20412185,2.8184,4.3632,661.176,622.27,573.1515,51.42501230614721,39.993169125946906,22.863686360400607
2026-05-26,690.0,701.0,656.66,670.25,14854783,2.051,-4.0018,671.286,631.15,582.914,51.678175383110215,42.330170377379574,18.696010011461283
2026-05-27,675.0,692.0,650.6,654.77,13867015,1.9147,-2.3096,671.04,638.527,592.0175,50.052725652718095,43.87468143244728,12.356088440541626
2026-05-28,650.0,668.67,646.88,659.0,11259961,1.5547,0.646,670.242,647.9870000000001,599.155,48.54625961719478,44.80899706939678,7.474525095595993
2026-05-29,656.12,659.0,623.78,629.87,14746088,2.036,-4.4203,662.4159999999999,651.7740000000001,604.788,44.4889855481415,44.74499476514573,-0.5120184340084535
2026-06-01,624.99,629.8,588.92,589.89,15100000,2.0849,-6.3473,640.7560000000001,650.966,608.7470000000001,37.613924832522684,43.31878077862112,-11.409711892196867
2026-06-02,586.1,615.79,584.19,602.8,12630618,1.744,2.1885,627.266,649.2760000000001,612.0375,32.828690085726976,41.220762640042295,-16.78414510863064
2026-06-03,602.81,633.66,594.0,614.84,14416128,1.9905,1.9973,619.28,645.1600000000001,615.512,29.665914257488566,38.90979296353155,-18.48775741208597
2026-06-04,610.14,637.85,606.0,627.0,12062030,1.6654,1.9778,612.88,641.5609999999999,619.255,27.819911380578105,36.691816646940865,-17.74381053272552
2026-06-05,615.0,619.59,600.0,603.36,8084336,1.1162,-3.7703,607.578,634.997,622.3835,24.170764837351157,34.18760628502292,-20.03368289534353
2026-06-08,570.04,598.8,568.22,585.74,9785902,1.3512,-2.9203,606.7479999999999,623.7520000000001,623.0110000000001,19.63071253325768,31.27622753466988,-23.2910300028244
2026-06-09,601.02,619.8,594.59,617.1,10200570,1.4084,5.3539,609.608,618.437,624.7935,18.35163209519851,28.691308446775608,-20.679352703154194
2026-06-10,615.0,641.01,610.0,619.2,10691287,1.4762,0.3403,610.48,614.8799999999999,626.7035,17.307889505890785,26.414624658598644,-18.21347030541572
2026-06-11,624.85,648.0,620.0,637.5,11366681,1.5694,2.9554,612.58,612.7299999999999,630.3585,17.752730616764893,24.682245850231897,-13.859030466934009
2026-06-12,666.19,680.99,655.18,667.19,15348001,2.1191,4.6573,625.346,616.462,634.118,20.26737558264324,23.79927179671417,-7.063792428141859
2026-06-15,669.8,687.66,640.0,682.22,12564025,1.7348,2.2527,644.642,625.695,638.3304999999999,23.205546133315465,23.68052666403443,-0.9499610614379321
2026-06-16,680.0,681.9,660.36,672.19,8676840,1.198,-1.4702,655.6600000000001,632.634,640.955,24.442966979188895,23.833014727065326,1.2199045042471397
2026-06-17,660.39,705.0,657.0,704.22,11347940,1.5668,4.765,672.664,641.572,643.366,27.689003630751472,24.604212507802554,6.1695822458978355
2026-06-18,704.98,733.88,703.7,721.04,10461144,1.4444,2.3885,689.3720000000001,650.976,646.2685,31.2584169203717,25.935053390316384,10.646727060110635
