date,time,open,high,low,close,volume,amount,MA5,MA10,MA20,dif,dea,macd
2026-04-21,20260421103000000,64.86,65.18,62.98,63.12,125150269,8013437037.36,,,,0.0,0.0,0.0
2026-04-21,20260421113000000,63.08,64.16,63.03,64.11,40740962,2588393689.97,,,,0.07897435897436367,0.015794871794872736,0.12635897435898186
2026-04-21,20260421140000000,64.02,66.0,64.02,65.51,56220925,3681197457.32,,,,0.25162977573234,0.0629618525823662,0.37733584629994765
2026-04-21,20260421150000000,65.56,66.0,65.4,65.75,40461121,2660547840.78,,,,0.4031788370016187,0.1310052494662167,0.544347175070804
2026-04-22,20260422103000000,65.39,68.08,64.75,67.99,112462121,7544467909.82,65.296,,,0.6960086845829352,0.24400593648956043,0.9040054961867495
2026-04-22,20260422113000000,67.98,68.68,66.76,67.15,45596028,3087101118.3,66.102,,,0.8504935089320327,0.3653034509780549,0.9703801159079556
2026-04-22,20260422140000000,67.16,68.0,66.81,67.87,34820366,2354799543.89,66.854,,,1.0192722914399326,0.4960972190704305,1.0463501447390042
2026-04-22,20260422150000000,67.9,68.28,67.58,68.03,43787070,2977212650.04,67.358,,,1.152654274414047,0.6274086301391538,1.0504912885497866
2026-04-23,20260423103000000,69.0,70.66,67.87,69.72,122680892,8467992622.6,68.152,,,1.3788349815941672,0.7776939004301566,1.202282162328021
2026-04-23,20260423113000000,69.71,69.94,67.44,67.48,48206518,3302372214.78,68.05,66.673,,1.3616394105062994,0.8944830024453853,0.9343128161218284
2026-04-23,20260423140000000,67.47,68.6,67.35,68.29,31420694,2136768962.8,68.278,67.19,,1.3972652233519085,0.9950394466266901,0.8044515534504368
2026-04-23,20260423150000000,68.29,68.33,67.55,67.77,29928985,2031577438.39,68.25800000000001,67.556,,1.367772453093039,1.06958604791996,0.5963728103461583
2026-04-24,20260424103000000,67.51,67.77,65.1,66.07,110893098,7324236181.32,67.866,67.612,,1.1934658957324586,1.0943620174824598,0.19820775649999778
2026-04-24,20260424113000000,66.07,66.43,64.4,65.16,57670591,3767687237.86,66.954,67.553,,0.970707585598305,1.0696311311056288,-0.1978470910146477
2026-04-24,20260424140000000,65.1,66.22,64.42,66.19,54176514,3541545401.29,66.696,67.373,,0.8672848914977749,1.029161883184058,-0.32375398337256645
2026-04-24,20260424150000000,66.19,66.56,65.89,66.0,39538908,2617877378.31,66.23800000000001,67.25800000000001,,0.7612154315444002,0.9755725928561266,-0.4287143226234529
2026-04-27,20260427103000000,67.98,72.31,67.86,71.4,151079971,10674651159.48,66.964,67.611,,1.1002069893411033,1.000499472153122,0.19941503437596264
2026-04-27,20260427113000000,71.38,71.9,70.52,71.86,36871106,2620767297.12,68.122,67.994,,1.389955850984208,1.078390747919339,0.6231302061297379
2026-04-27,20260427140000000,71.9,72.6,71.73,71.86,100484049,7277518350.7,69.46200000000002,68.208,,1.6011271146534796,1.1829380212661673,0.8363781867746245
2026-04-27,20260427150000000,71.85,72.29,71.38,71.97,38914871,2799439156.67,70.61800000000001,68.657,67.66499999999999,1.7571031518342153,1.297771047379777,0.9186642089088766
2026-04-28,20260428103000000,71.02,72.37,70.26,71.09,97348975,6944609507.96,71.63600000000001,68.937,68.0635,1.7890832020261342,1.3960334783090484,0.7860994474341716
2026-04-28,20260428113000000,71.09,71.11,69.9,71.05,39684853,2792633202.71,71.566,69.26500000000001,68.4105,1.7905595011562667,1.4749386828784923,0.6312416365555489
2026-04-28,20260428140000000,71.05,71.05,69.9,70.02,27903592,1960132605.61,71.19800000000001,69.66,68.636,1.6891456671282299,1.51778007972844,0.3427311747995798
2026-04-28,20260428150000000,70.02,70.03,68.97,69.88,51053394,3548564545.36,70.80199999999999,70.132,68.8425,1.5792727696176314,1.5300786177062784,0.09838830382270602
2026-04-29,20260429103000000,68.0,69.71,66.54,68.25,111576635,7562282767.22,70.05799999999999,70.338,68.85549999999999,1.3451641146492932,1.4930957170948815,-0.2958632048911767
2026-04-29,20260429113000000,68.25,69.21,68.21,68.76,28655743,1970998271.38,69.59200000000001,70.614,68.936,1.1870999078832085,1.431896555252547,-0.4895932947386772
2026-04-29,20260429140000000,68.7,68.8,67.94,68.4,29924046,2043419825.0,69.062,70.314,68.9625,1.0210142768513037,1.3497200995722987,-0.6574116454419898
2026-04-29,20260429150000000,68.37,69.08,68.22,68.64,40235425,2765000899.75,68.78600000000002,69.99199999999999,68.99300000000001,0.8984000157653043,1.2594560828109,-0.7221121340911916
2026-04-30,20260430103000000,69.48,69.48,67.3,67.45,59906041,4077774586.54,68.30000000000001,69.551,68.8795,0.6971677597490356,1.146998418198527,-0.8996613168989831
2026-04-30,20260430113000000,67.45,67.83,67.07,67.38,25519392,1719250826.75,68.126,69.09200000000001,68.8745,0.5259781829870178,1.0227943711562253,-0.993632376338415
2026-04-30,20260430140000000,67.38,67.41,66.81,67.0,32976319,2210996945.55,67.774,68.683,68.81,0.35554785152974944,0.8893450672309302,-1.0675944314023615
2026-04-30,20260430150000000,67.03,67.51,66.81,67.0,36645738,2459129196.98,67.494,68.27799999999999,68.7715,0.21796798669537054,0.7550696511238183,-1.0742033288568955
