date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,217.0,217.88,211.7,216.24,9654235,1.5809,-0.7254,,,,0.0,0.0,0.0
2026-04-22,215.01,222.24,212.2,221.56,13374225,2.19,2.4602,,,,0.424387464387479,0.0848774928774958,0.6790199430199664
2026-04-23,227.0,232.28,217.09,223.99,13480671,2.2075,1.0968,,,,0.9458945950113957,0.2570809133042758,1.37762736341424
2026-04-24,222.95,226.6,219.01,222.13,9015684,1.4763,-0.8304,,,,1.1953273088049627,0.4447301924044132,1.5011942328010992
2026-04-27,213.88,215.47,205.0,207.48,25539111,4.1821,-6.5952,218.28000000000003,,,0.20846886737479053,0.3974779273984887,-0.3780181200473963
2026-04-28,207.23,207.4,194.1,195.25,20811098,3.4078,-5.8945,214.08200000000002,,,-1.5426990724052416,0.009442527437742654,-3.1042831996859688
2026-04-29,195.0,197.77,193.47,196.86,9869722,1.6162,0.8246,209.142,,,-2.7686830813792938,-0.5461825943256646,-4.445000974107258
2026-04-30,196.9,198.86,191.45,195.0,11353597,1.8592,-0.9448,203.344,,,-3.8460359877677206,-1.2061532730140758,-5.2797654295072896
2026-05-06,198.9,211.16,198.1,206.0,15504911,2.5389,5.641,200.118,,,-3.7687935527413856,-1.718681328959538,-4.100224447563695
2026-05-07,206.15,207.8,200.01,206.68,9928617,1.6258,0.3301,199.95800000000003,209.119,,-3.611081746920263,-2.0971614125516833,-3.0278406687371593
2026-05-08,203.98,203.98,195.2,198.1,11822113,1.9359,-4.1513,200.52800000000002,207.305,,-4.130810881995814,-2.5038913064405097,-3.2538391511106077
2026-05-11,198.11,200.21,194.35,196.16,13120681,2.1485,-0.9793,200.388,204.76500000000001,,-4.6456891401661835,-2.9322508731856445,-3.426876533961078
2026-05-12,196.15,201.18,192.7,198.35,10813625,1.7707,1.1164,201.058,202.201,,-4.821440605796312,-3.310088819707778,-3.0227035721770674
2026-05-13,199.94,208.0,195.4,207.2,14026958,2.2969,4.4618,201.298,200.708,,-4.198209524956155,-3.4877129607574537,-1.420993128397403
2026-05-14,208.85,211.16,202.8,202.8,10801636,1.7688,-2.1236,200.522,200.23999999999998,,-4.013077373016358,-3.592785843209235,-0.8405830596142465
2026-05-15,202.74,202.8,188.0,190.0,17826000,2.919,-6.3116,198.902,199.71499999999997,,-4.843380360835425,-3.8429047467344732,-2.000951228201904
2026-05-18,188.02,197.3,187.1,192.57,11373921,1.8625,1.3526,198.184,199.286,,-5.233693181937724,-4.121062433775124,-2.225261496325201
2026-05-19,193.87,196.5,189.18,194.99,8390786,1.374,1.2567,197.512,199.285,,-5.286802165058475,-4.354210380031795,-1.865183570053361
2026-05-20,194.0,206.5,193.14,205.3,19216243,3.1467,5.2875,197.132,199.215,,-4.445713167046989,-4.372510937434834,-0.14640445922431056
2026-05-21,205.3,209.6,198.61,198.82,11319441,1.8536,-3.1564,196.336,198.429,203.774,-4.25299998436509,-4.348608746820886,0.1912175249115915
2026-05-22,201.01,201.85,196.18,197.14,7451890,1.2203,-0.845,197.764,198.333,202.819,-4.1875637303053,-4.316399743517769,0.25767202642493814
2026-05-25,198.06,204.6,198.06,203.36,10525763,1.7236,3.1551,199.922,199.053,201.909,-3.592392149713703,-4.171598224756956,1.1584121500865052
2026-05-26,202.88,202.88,193.31,194.1,12213694,2.0,-4.5535,199.744,198.628,200.4145,-3.8238401461195224,-4.102046609029469,0.5564129258198935
2026-05-27,196.19,206.91,194.6,197.82,12723127,2.0834,1.9165,198.248,197.69,199.199,-3.6648453838036517,-4.014606363984306,0.6995219603613094
2026-05-28,198.45,206.85,196.55,204.9,12816222,2.0987,3.579,199.464,197.9,199.07,-2.933725893284901,-3.7984302698444257,1.7294087531190492
2026-05-29,208.0,208.56,201.0,202.15,12868084,2.1072,-1.3421,200.466,199.115,199.415,-2.5468519232968845,-3.548114600534918,2.0025253544760666
2026-06-01,205.5,219.81,203.5,216.0,21750321,3.5616,6.8513,202.994,201.458,200.37199999999999,-1.109878278168992,-3.0604673360617327,3.9011781157854815
2026-06-02,214.19,214.49,204.0,206.27,11738328,1.9222,-4.5046,205.42799999999997,202.586,200.9355,-0.7475783763944719,-2.5978895441282805,3.7006223354676173
2026-06-03,204.1,204.27,191.9,194.13,19532268,3.1984,-5.8855,204.69,201.469,200.34199999999998,-1.4236388137347262,-2.36303939804957,1.8788011686296873
2026-06-04,190.01,198.77,190.0,192.8,11214777,1.8364,-0.6851,202.26999999999998,200.86700000000002,199.648,-2.043188856508607,-2.2990692897413774,0.5117608664655409
2026-06-05,191.05,192.78,176.46,177.49,22666046,3.7116,-7.9409,197.33800000000002,198.90200000000002,198.6175,-3.7266176494908905,-2.58457896169128,-2.284077375599221
2026-06-08,170.0,183.48,170.0,177.59,14393878,2.357,0.0563,189.656,196.325,197.68900000000002,-4.99509755681899,-3.066682680716822,-3.8568297522043364
2026-06-09,180.0,185.0,177.5,183.3,10259613,1.68,3.2153,185.062,195.245,196.9365,-5.47649808185588,-3.548645760944634,-3.8557046418224914
2026-06-10,180.8,180.8,172.28,175.0,10801077,1.7687,-4.5281,181.23600000000002,192.963,195.3265,-6.453361762932019,-4.129588961342112,-4.647545603179815
2026-06-11,174.97,175.29,170.0,172.0,5874194,0.9619,-1.7143,177.07600000000002,189.673,193.7865,-7.384484455935478,-4.780568060260785,-5.207832791349386
2026-06-12,174.33,176.82,171.15,173.3,8907960,1.4587,0.7558,176.238,186.788,192.95149999999998,-7.926139164631223,-5.409682281134874,-5.032913766992699
2026-06-15,173.5,178.5,170.37,178.0,11072191,1.8131,2.7121,176.32,182.988,192.223,-7.885257364724708,-5.904797297852841,-3.960920133743734
2026-06-16,176.5,180.8,174.0,174.48,10171916,1.6657,-1.9775,174.55599999999998,179.80900000000003,191.1975,-8.044164702521869,-6.332670778786647,-3.422987847470443
2026-06-17,180.01,188.98,180.01,186.93,17321516,2.8364,7.1355,176.942,179.089,190.27900000000002,-7.083830967718825,-6.482902816573083,-1.2018563022914837
2026-06-18,189.0,197.88,188.71,190.2,13737609,2.2495,1.7493,180.582,178.829,189.848,-5.989850623155547,-6.384292377889577,0.7888835094680591
