date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,45.9,46.87,45.2,46.11,89800747,2.4375,0.37,,,,0.0,0.0,0.0
2026-04-22,45.8,46.16,45.48,46.09,79953323,2.1702,-0.0434,,,,-0.0015954415954340107,-0.00031908831908680215,-0.002552706552694417
2026-04-23,46.09,46.1,44.44,45.16,114234923,3.1007,-2.0178,,,,-0.0770152839668512,-0.015658327448639684,-0.12271391303642304
2026-04-24,44.83,45.3,44.31,44.94,69928736,1.8981,-0.4872,,,,-0.1527770945545157,-0.043082080869814895,-0.21939002736940164
2026-04-27,44.87,46.23,44.6,45.91,96568344,2.6212,2.1584,45.641999999999996,,,-0.13301467157271674,-0.06106859901039527,-0.14389214512464293
2026-04-28,45.86,45.86,44.11,44.16,87643151,2.3789,-3.8118,45.251999999999995,,,-0.25561659463173214,-0.09997819813466265,-0.311276792994139
2026-04-29,43.9,45.08,43.78,44.82,68456280,1.8581,1.4946,44.998000000000005,,,-0.2961096500810285,-0.13920448852393583,-0.3138103231141854
2026-04-30,44.69,47.37,44.58,46.92,164467985,4.4641,4.6854,45.349999999999994,,,-0.15693914195634306,-0.14275141921041729,-0.02837544549185156
2026-05-06,46.92,48.6,46.6,48.16,159011152,4.316,2.6428,45.994,,,0.05280344010096627,-0.10364044734814057,0.3128877748982137
2026-05-07,48.17,50.4,47.88,50.32,195761340,5.3135,4.485,46.876,46.259,,0.38883761760910573,-0.005144834356691316,0.7879649039315941
2026-05-08,50.0,53.88,49.71,51.69,273531390,7.4244,2.7226,48.38199999999999,46.81699999999999,,0.7569688094732072,0.1472778944092884,1.2193818301278376
2026-05-11,51.74,51.89,50.93,51.21,180548271,4.9006,-0.9286,49.66,47.329,,0.998473659971026,0.3175170475216359,1.3619132248987802
2026-05-12,51.45,52.1,50.45,50.92,132564217,3.5982,-0.5663,50.46,47.904999999999994,,1.153174341586464,0.48464850633460155,1.3370516705037248
2026-05-13,50.4,51.67,49.6,51.5,143717014,3.9009,1.139,51.128,48.56099999999999,,1.3075047976488534,0.649219764597452,1.3165700661028028
2026-05-14,51.7,52.06,49.38,49.43,152361222,4.1355,-4.0194,50.95,48.913,,1.2483904279239582,0.7690538972627533,0.9586730613224097
2026-05-15,49.28,53.77,49.25,52.06,288605438,7.8336,5.3207,51.024,49.702999999999996,,1.3976496490463433,0.8947730476194713,1.005753202853744
2026-05-18,52.0,53.83,51.3,52.92,219882825,5.9683,1.6519,51.36600000000001,50.513,,1.5672669915320085,1.0292718364019788,1.0759903102600594
2026-05-19,53.0,53.8,51.82,52.33,146568155,3.9783,-1.1149,51.648,51.053999999999995,,1.6352319522654284,1.1504638595746688,0.9695361853815192
2026-05-20,51.7,51.72,50.22,50.55,157008355,4.2617,-3.4015,51.45799999999999,51.293000000000006,,1.5278514291675052,1.225941373493236,0.6038201113485382
