date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,29.85325445,30.0007022,29.20448435,29.8237649,21078806,0.834,-0.0988,,,,0.0,0.0,0.0
2026-04-22,29.63699775,29.79427535,28.94890825,29.292953,39535509,1.5643,-1.7798,,,,-0.04234396923076744,-0.008468793846153488,-0.0677503507692279
2026-04-23,29.06686645,29.26346345,27.3466427,27.73000685,45965950,1.8187,-5.3356,,,,-0.19971635630067652,-0.0467183063370581,-0.30599609992723686
2026-04-24,27.6,27.77,26.92,27.6,27266394,1.0788,-0.4688,,,,-0.33110875749447644,-0.10359639656854178,-0.4550247218518693
2026-04-27,27.38,27.95,27.15,27.45,27753905,1.0981,-0.5435,28.37934495,,,-0.4422440147546354,-0.1713259202057605,-0.5418361890977497
2026-04-28,27.23,27.47,26.69,26.84,27067237,1.0709,-2.2222,27.78259197,,,-0.572936948337329,-0.25164812583207424,-0.6425776450105095
2026-04-29,26.48,27.3,26.48,27.21,28588034,1.1311,1.3785,27.366001370000003,,,-0.6392868313626607,-0.32917586693819156,-0.6202219288489383
2026-04-30,26.95,27.09,25.61,26.05,55083267,2.1794,-4.2631,27.03,,,-0.7765206504695463,-0.41864482364446254,-0.7157516536501676
2026-05-06,26.25,27.7,26.25,27.58,54370185,2.1512,5.8733,27.026,,,-0.7531395041804139,-0.48554375975165287,-0.535191488857522
2026-05-07,27.95,28.6,27.45,28.16,52035400,2.0588,2.103,27.168,27.773672475,,-0.6799703496327396,-0.5244290777278703,-0.31108254380973865
2026-05-08,28.16,29.41,28.01,29.23,53788703,2.1282,3.7997,27.645999999999997,27.714295985,,-0.5295390137377467,-0.5254510649298456,-0.008175897615802175
2026-05-11,28.83,28.9,27.82,28.09,43997588,1.7408,-3.9001,27.822000000000003,27.594000685000005,,-0.4965852432930937,-0.5196779006024953,0.04618531461880315
2026-05-12,28.67,28.86,28.03,28.06,37027457,1.465,-0.1068,28.224,27.627,,-0.46750083347699345,-0.509242487177395,0.08348330740080301
2026-05-13,28.06,28.39,27.52,27.84,32409460,1.2823,-0.784,28.276,27.651,,-0.4569361154333009,-0.4987812128285762,0.08369019479055051
2026-05-14,27.66,27.75,26.61,27.0,39209756,1.5514,-3.0172,28.044,27.606,,-0.5104602125166409,-0.5011170127661891,-0.01868639950090345
2026-05-15,26.5,26.59,24.7,25.09,69717013,2.7584,-7.0741,27.216,27.431,,-0.6989425083794671,-0.5406821118888447,-0.3165207929812448
2026-05-18,24.53,24.76,24.04,24.4,58385122,2.3101,-2.7501,26.477999999999998,27.15,,-0.8936914010539923,-0.6112839697218743,-0.564814862664236
2026-05-19,24.31,24.45,23.74,24.03,29697113,1.175,-1.5164,25.671999999999997,26.948,,-1.0656035944479498,-0.7021478946670894,-0.7269113995617209
2026-05-20,23.65,23.83,23.08,23.65,44645748,1.7664,-1.5814,24.833999999999996,26.555,,-1.218462394463753,-0.8054107946264221,-0.8261031996746617
2026-05-21,24.0,24.57,23.33,23.37,48640697,1.9277,-1.1839,24.107999999999997,26.076,26.9248362375,-1.3466741335705628,-0.9136634624152503,-0.8660213423106249
2026-05-22,23.56,24.1,23.16,23.89,33986251,1.3469,2.2251,23.868000000000002,25.542,26.628147992499997,-1.3902967310636996,-1.0089901161449402,-0.7626132298375188
2026-05-25,24.38,24.78,24.07,24.34,35656697,1.4131,1.8836,23.856,25.166999999999998,26.3805003425,-1.3727327065234043,-1.081738634220633,-0.5819881446055426
2026-05-26,24.07,25.59,23.66,25.37,52362615,2.0752,4.2317,24.124000000000002,24.898,26.2625,-1.26116279890325,-1.1176234671571565,-0.2870786634921867
2026-05-27,25.01,25.5,23.66,23.88,52965366,2.0991,-5.8731,24.17,24.502,26.0765,-1.2782386513501045,-1.1497465039957462,-0.25698429470871664
2026-05-28,23.56,23.6,22.46,22.8,54054671,2.1423,-4.5226,24.056,24.082,25.844,-1.3632041921406532,-1.1924380416247276,-0.3415323010318514
2026-05-29,23.72,23.79,22.39,22.46,45095266,1.7872,-1.4912,23.77,23.819,25.625,-1.4413600523937546,-1.242222443778533,-0.39827521723044335
2026-06-01,22.36,23.06,22.27,22.7,45337003,1.7968,1.0686,23.442,23.649,25.3995,-1.4670222215106428,-1.287182399324955,-0.3596796443713757
2026-06-02,22.69,23.14,21.77,23.04,53811587,2.1326,1.4978,22.976000000000003,23.55,25.249000000000002,-1.4432872004881432,-1.3184033595575928,-0.24976768186110077
2026-06-03,22.5,23.1,22.34,22.82,44536370,1.765,-0.9549,22.764,23.467000000000002,25.011000000000003,-1.4257935264621011,-1.3398813929384945,-0.1718242670472132
2026-06-04,22.73,23.02,22.03,22.21,37580475,1.4894,-2.6731,22.646,23.351,24.7135,-1.4445002658837254,-1.3608051675275408,-0.1673901967123692
2026-06-05,22.09,22.41,21.62,21.84,39990802,1.5849,-1.6659,22.522000000000002,23.146,24.344,-1.472210671232478,-1.3830862682685283,-0.1782488059278995
2026-06-08,20.54,20.88,19.82,20.3,57725258,2.2877,-7.0513,22.042,22.742,23.9545,-1.5999927760358332,-1.4264675698219893,-0.34705041242768786
2026-06-09,20.56,20.85,19.95,20.74,38842824,1.5394,2.1675,21.582,22.279000000000003,23.5885,-1.6467737097018684,-1.4705287977979653,-0.35248982380780625
2026-06-10,20.34,20.58,20.05,20.25,40806457,1.6172,-2.3626,21.068,21.916000000000004,23.209,-1.7037471054834974,-1.5171724593350717,-0.37314929229685134
2026-06-11,20.1,20.72,19.97,20.52,39791456,1.577,1.3333,20.729999999999997,21.688,22.885,-1.7074299984123122,-1.55522396715052,-0.30441206252358466
2026-06-12,21.0,21.86,20.76,21.11,57815144,2.2913,2.8752,20.584,21.553,22.686,-1.6437920370498489,-1.5729375811303858,-0.1417089118389261
2026-06-15,22.04,22.59,21.89,22.15,67888367,2.6905,4.9266,20.954,21.497999999999998,22.573500000000003,-1.492237599662733,-1.5567975848368554,0.12911997034824463
2026-06-16,22.41,22.41,21.48,21.65,44053098,1.7459,-2.2573,21.136,21.359,22.4545,-1.3963788512863573,-1.5247138381267558,0.2566699736807969
2026-06-17,21.69,22.34,21.6,21.88,40940383,1.6225,1.0624,21.462,21.264999999999997,22.366,-1.287015115649183,-1.4771740936312412,0.38031795596411655
2026-06-18,21.8,21.94,20.81,21.07,44491639,1.7633,-3.702,21.572,21.151,22.250999999999998,-1.251279822877617,-1.4319952394805164,0.36143083320579894
