date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,53.40929,53.61321638,53.3121822,53.46755468,4421268,0.2494,0.1091,,,,0.0,0.0,0.0
2026-04-22,53.46755468,53.46755468,52.88490788,52.90432944,8474811,0.478,-1.0534,,,,-0.044929648774939324,-0.008985929754987866,-0.07188743803990291
2026-04-23,52.88490788,53.0694127,52.67127072,52.71011384,6598147,0.3722,-0.3671,,,,-0.09511190409688908,-0.02621112462336811,-0.13780155894704194
2026-04-24,52.8751971,53.04999114,52.71011384,52.85577554,7385154,0.4166,0.2763,,,,-0.12172485280671452,-0.0453138702600374,-0.15282196509335425
2026-04-27,52.85577554,52.8751971,52.45763356,52.71982462,7476546,0.4217,-0.2572,52.931519623999996,,,-0.15203336347331486,-0.0666577689026929,-0.17075118914124393
2026-04-28,52.7295354,53.2636283,52.6324276,53.25391752,10025265,0.5655,1.0131,52.888792192,,,-0.13144107224659507,-0.07961442957147334,-0.10365328535024346
2026-04-29,52.923751,53.20536362,52.65184916,53.04999114,8608284,0.4855,-0.3829,52.917924531999994,,,-0.13007723823994866,-0.0897069913051684,-0.0807404938695605
2026-04-30,53.78,53.78,53.03,53.05,14820252,0.8359,0.0,52.985901764000005,,,-0.12752563885307922,-0.09727072081475058,-0.060509836076657275
2026-05-06,53.06,53.07,52.61,52.65,12335981,0.6958,-0.754,52.94474665600001,,,-0.1559820707995172,-0.10901299081170392,-0.09393815997562657
2026-05-07,52.7,52.93,52.59,52.6,7948066,0.4483,-0.095,52.920781732,52.926150678,,-0.18048802664588237,-0.12330799797853961,-0.11436005733468552
2026-05-08,52.61,52.67,52.53,52.62,7138584,0.4026,0.038,52.793998228,52.841395209999995,,-0.19603556439848546,-0.1378535112625288,-0.11636410627191335
2026-05-11,52.62,52.85,52.48,52.62,10457505,0.5898,0.0,52.70799999999999,52.812962266,,-0.20598266019442235,-0.1514793410489075,-0.10900663829102969
2026-05-12,52.64,52.89,51.81,51.81,9871789,0.5568,-1.5393,52.46,52.722950882,,-0.2760439727388828,-0.17639226738690256,-0.19930341070396052
2026-05-13,52.05,52.09,51.56,51.65,10233526,0.5772,-0.3088,52.260000000000005,52.602373328,,-0.34055304698038924,-0.2092244233055999,-0.2626572473495787
2026-05-14,51.66,51.89,51.36,51.5,7155551,0.4036,-0.2904,52.04,52.48039086600001,,-0.3991792100245348,-0.24721538064938692,-0.3039276587502958
2026-05-15,51.4,51.5,50.8,50.9,7949245,0.4484,-1.165,51.696000000000005,52.244999113999995,,-0.4884255860844817,-0.2954574217364059,-0.3859363286961517
2026-05-18,50.91,50.99,50.65,50.86,5095732,0.2874,-0.0786,51.343999999999994,52.025999999999996,,-0.555972740136184,-0.34756048541636153,-0.416824509439645
2026-05-19,50.72,51.23,50.72,50.88,5721068,0.3227,0.0393,51.158,51.809000000000005,,-0.6009629863004875,-0.39824098559318677,-0.40544400141460146
2026-05-20,50.84,51.06,50.68,50.78,4768857,0.269,-0.1965,50.983999999999995,51.622,,-0.6373403815995928,-0.446060864794468,-0.3825590336102497
2026-05-21,50.86,50.88,50.12,50.13,6830525,0.3853,-1.28,50.71,51.375,52.150575339,-0.710429903482364,-0.49893467253204726,-0.4229904619006335
2026-05-22,50.16,50.25,49.8,49.8,6307340,0.3558,-0.6583,50.49,51.093,51.967197605,-0.7859224929519755,-0.5563322366160329,-0.4591805126718851
2026-05-25,49.74,49.9,49.33,49.47,6009888,0.339,-0.6627,50.212,50.778,51.795481132999996,-0.8624375132720203,-0.6175532919472304,-0.48976844264957986
2026-05-26,49.32,49.73,48.66,48.85,9018098,0.5087,-1.2533,49.806,50.482,51.602475441,-0.9620155204940275,-0.6864457376565898,-0.5511395656748754
2026-05-27,48.87,49.8,48.02,49.73,12670665,0.7147,1.8014,49.596,50.290000000000006,51.446186663999995,-0.958869907685127,-0.7409305716622973,-0.43587867204565955
