date,time,open,high,low,close,volume,amount,MA5,MA10,MA20,dif,dea,macd
2026-04-21,20260421103000000,6.84,6.84,6.75,6.78,11771456,79818237.0,,,,0.0,0.0,0.0
2026-04-21,20260421113000000,6.79,6.79,6.72,6.75,12148221,81973452.0,,,,-0.0023931623931625623,-0.00047863247863251247,-0.0038290598290600998
2026-04-21,20260421140000000,6.74,6.78,6.74,6.75,4307776,29118504.0,,,,-0.004240874668225203,-0.0012310809165510506,-0.006019587503348305
2026-04-21,20260421150000000,6.75,6.77,6.74,6.76,4709431,31826685.0,,,,-0.004842462636798217,-0.001953357260600484,-0.005778210752395466
2026-04-22,20260422103000000,6.74,6.78,6.72,6.76,11327315,76496752.0,6.76,,,-0.0052586074824123585,-0.002614407304962859,-0.0052884003548989995
2026-04-22,20260422113000000,6.76,6.81,6.75,6.77,9855238,66800041.0,6.758,,,-0.004726998942851779,-0.003036925632540643,-0.003380146620622272
2026-04-22,20260422140000000,6.77,6.78,6.68,6.69,22908193,153859195.0,6.7459999999999996,,,-0.010638393973762206,-0.0045572193007849555,-0.0121623493459545
2026-04-22,20260422150000000,6.69,6.7,6.66,6.7,13960388,93289915.0,6.736,,,-0.014350872770358514,-0.006515949994699668,-0.01566984555131769
2026-04-23,20260423103000000,6.68,6.71,6.65,6.67,15735930,105014379.0,6.718000000000001,,,-0.019489129687687345,-0.009110585933297204,-0.020757087508780282
2026-04-23,20260423113000000,6.66,6.68,6.6,6.61,13866324,91984649.0,6.688,6.723999999999999,,-0.028079055993997848,-0.012904279945437334,-0.03034955209712103
2026-04-23,20260423140000000,6.61,6.63,6.59,6.63,5706990,37706413.0,6.659999999999999,6.7090000000000005,,-0.03289362439929455,-0.016902148836208778,-0.03198295112617155
2026-04-23,20260423150000000,6.63,6.63,6.6,6.62,5762152,38133520.0,6.646000000000001,6.696,,-0.03708858683194194,-0.02093943643535541,-0.03229830079317306
2026-04-24,20260424103000000,6.61,6.62,6.55,6.61,10506788,69187592.0,6.628,6.6819999999999995,,-0.04075029715003442,-0.024901608578291212,-0.031697377143486416
2026-04-24,20260424113000000,6.61,6.61,6.54,6.57,9142847,60033248.0,6.608,6.662999999999999,,-0.046345650850533104,-0.029190417032739592,-0.034310467635587025
2026-04-24,20260424140000000,6.57,6.59,6.55,6.56,5058138,33205083.0,6.598000000000001,6.643000000000001,,-0.05099904020732815,-0.033552141667657305,-0.03489379707934169
2026-04-24,20260424150000000,6.57,6.59,6.54,6.55,11959410,78427405.0,6.581999999999999,6.6209999999999996,,-0.0548613932337938,-0.0378139919808846,-0.034094802505818395
2026-04-27,20260427103000000,6.55,6.59,6.53,6.54,16177927,106104327.0,6.566,6.606,,-0.058059973032491996,-0.04186318819120608,-0.03239356968257183
2026-04-27,20260427113000000,6.53,6.55,6.5,6.51,10793653,70404062.0,6.545999999999999,6.587000000000001,,-0.062297493125118564,-0.04595004917798858,-0.032694887894259964
2026-04-27,20260427140000000,6.51,6.53,6.49,6.51,10903202,70913000.0,6.534000000000001,6.571,,-0.06490754455808645,-0.04974154825400816,-0.030331992608156583
2026-04-27,20260427150000000,6.52,6.54,6.51,6.52,4821265,31463924.0,6.525999999999999,6.562,6.643000000000001,-0.06541504873425286,-0.0528762483500571,-0.02507760076839151
2026-04-28,20260428103000000,6.52,6.59,6.51,6.52,30214614,197919374.0,6.519999999999999,6.551,6.63,-0.06506719532544558,-0.0553144377451348,-0.01950551516062156
2026-04-28,20260428113000000,6.52,6.55,6.51,6.54,9926414,64755088.0,6.5200000000000005,6.542999999999999,6.6194999999999995,-0.06245771250856791,-0.05674309269782143,-0.011429239621492962
2026-04-28,20260428140000000,6.53,6.54,6.47,6.48,12295071,79915357.0,6.514,6.529999999999999,6.606,-0.06448780189695746,-0.05829203453764864,-0.012391534718617647
2026-04-28,20260428150000000,6.49,6.51,6.48,6.51,6893851,44776627.0,6.514,6.523999999999999,6.593500000000001,-0.06295026165256701,-0.05922367996063231,-0.007453163383869393
2026-04-29,20260429103000000,6.49,6.52,6.49,6.52,16396215,106656240.0,6.514,6.519999999999999,6.5815,-0.06023053340807216,-0.059425050650120284,-0.0016109655159037561
2026-04-29,20260429113000000,6.52,6.52,6.49,6.51,13247094,86195547.0,6.5120000000000005,6.516,6.5685,-0.05821102514348997,-0.05918224554879423,0.0019424408106085145
2026-04-29,20260429140000000,6.5,6.52,6.5,6.51,15892099,103478413.0,6.506,6.513,6.5595,-0.05596541581775227,-0.058538879602585844,0.005146927569667142
2026-04-29,20260429150000000,6.51,6.54,6.5,6.54,21197438,138191381.0,6.518000000000001,6.516,6.5515,-0.051175090382285404,-0.05706612175852576,0.011782062752480713
2026-04-30,20260430103000000,6.63,6.78,6.61,6.69,61321620,410869026.0,6.553999999999999,6.533999999999999,6.5525,-0.03487298252962834,-0.05262749391274628,0.03550902276623588
2026-04-30,20260430113000000,6.69,6.73,6.69,6.7,10182269,68330001.0,6.590000000000001,6.552,6.557,-0.020905542103419883,-0.046283103550881,0.05075512289492223
2026-04-30,20260430140000000,6.7,6.71,6.68,6.71,8962376,60011036.0,6.63,6.571000000000001,6.561,-0.008926430178574307,-0.03881176887641966,0.05977067739569071
2026-04-30,20260430150000000,6.71,6.72,6.69,6.71,10251538,68776955.0,6.67,6.587999999999999,6.5655,0.0005606396221295995,-0.03093728717670981,0.06299585359767881
2026-05-06,20260506103000000,6.71,6.75,6.66,6.74,27104384,181607760.0,6.709999999999999,6.614,6.572,0.01038030240476484,-0.02267376926041488,0.06610814333035944
2026-05-06,20260506113000000,6.74,6.75,6.71,6.74,9215783,62013693.0,6.720000000000001,6.6370000000000005,6.580499999999999,0.017955476352359945,-0.014547920137859915,0.06500679298043972
2026-05-06,20260506140000000,6.74,6.75,6.72,6.74,8467958,57017923.0,6.728,6.659000000000001,6.589499999999999,0.023685820882786146,-0.006901171933730703,0.061173985633033695
2026-05-06,20260506150000000,6.74,6.75,6.72,6.74,9892897,66597812.0,6.734,6.682,6.598999999999999,0.027905483168642498,6.015908674393729e-05,0.055690648163797124
2026-05-07,20260507103000000,6.75,6.76,6.68,6.69,16353660,109614526.0,6.7299999999999995,6.7,6.6065,0.026904871191250734,0.005429101507645297,0.04295153936721088
2026-05-07,20260507113000000,6.68,6.7,6.68,6.69,5006060,33486874.0,6.720000000000001,6.715000000000001,6.6155,0.02581430771960669,0.009506142750037576,0.032616329939138225
2026-05-07,20260507140000000,6.7,6.71,6.66,6.69,9802784,65468980.0,6.709999999999999,6.715000000000001,6.6245,0.024665697504277162,0.012538053700885494,0.024255287606783336
2026-05-07,20260507150000000,6.69,6.7,6.67,6.69,7200987,48163347.0,6.7,6.714,6.633,0.023484698646063507,0.014727382689921097,0.01751463191228482
2026-05-08,20260508103000000,6.68,6.73,6.67,6.69,13338756,89430204.0,6.69,6.712000000000001,6.641500000000001,0.02229178274693755,0.01624026270132439,0.01210304009122632
2026-05-08,20260508113000000,6.7,6.7,6.67,6.68,5558247,37151742.0,6.688000000000001,6.7090000000000005,6.6485,0.020305403820307433,0.017053290925121,0.006504225790372867
2026-05-08,20260508140000000,6.68,6.7,6.67,6.7,7657153,51188554.0,6.69,6.705,6.6594999999999995,0.020113165016590884,0.017665265743414975,0.004895798546351818
2026-05-08,20260508150000000,6.69,6.7,6.67,6.68,8323339,55600625.0,6.688,6.699,6.668000000000001,0.018137899116055678,0.017759792417943118,0.0007562133962251208
2026-05-11,20260511103000000,6.67,6.73,6.63,6.72,18116148,121115621.0,6.694,6.697,6.678,0.019574509602917622,0.018122735854938017,0.0029035474959592106
2026-05-11,20260511113000000,6.72,6.73,6.69,6.71,6765724,45396142.0,6.698,6.694,6.688,0.019679266997433942,0.018434042083437203,0.002490449827993478
2026-05-11,20260511140000000,6.71,6.73,6.69,6.72,8155831,54700345.0,6.706,6.697,6.6985,0.020334797525929815,0.018814193171935726,0.0030412087079881786
2026-05-11,20260511150000000,6.73,6.78,6.72,6.75,18143488,122604888.0,6.715999999999999,6.703,6.7090000000000005,0.023009816629156354,0.019653317863379854,0.006712997531553001
2026-05-12,20260512103000000,6.76,6.84,6.73,6.83,23277837,158244836.0,6.7459999999999996,6.7170000000000005,6.716000000000001,0.03122517556611104,0.021967689403926093,0.018514972324369897
2026-05-12,20260512113000000,6.83,6.88,6.82,6.83,18171689,124426560.0,6.767999999999999,6.731,6.722500000000001,0.037305867889182664,0.025035325100977408,0.024541085576410514
2026-05-12,20260512140000000,6.83,6.84,6.77,6.79,7610674,51779628.0,6.784000000000001,6.741,6.7265,0.03845392178458962,0.027719044437699854,0.021469754693779527
2026-05-12,20260512150000000,6.79,6.82,6.77,6.82,7286565,49537353.0,6.803999999999999,6.755,6.732000000000001,0.04130833527205002,0.03043690260456989,0.021742865334960268
2026-05-13,20260513103000000,6.8,6.82,6.7,6.72,16603974,112019696.0,6.798,6.757,6.731,0.03509674087878345,0.0313688702594126,0.007455741238741695
2026-05-13,20260513113000000,6.72,6.73,6.68,6.71,8208986,55036285.0,6.774000000000001,6.76,6.7295,0.029032423438145827,0.03090158089515925,-0.003738314914026847
2026-05-13,20260513140000000,6.71,6.76,6.7,6.76,5941543,39947967.0,6.76,6.764,6.730500000000001,0.027938927740346564,0.030309050264196714,-0.004740245047700299
2026-05-13,20260513150000000,6.76,6.78,6.73,6.76,7641936,51628827.0,6.754,6.769,6.7315,0.0267638080028636,0.029600001811930093,-0.00567238761813299
2026-05-14,20260514103000000,6.75,6.78,6.72,6.72,12474832,84163373.0,6.734,6.769,6.733,0.022347246293977996,0.028149450708339675,-0.011604408828723357
2026-05-14,20260514113000000,6.72,6.74,6.68,6.69,7490904,50197725.0,6.728,6.763,6.733,0.01623914528224102,0.025767389623119946,-0.019056488681757855
2026-05-14,20260514140000000,6.69,6.71,6.68,6.68,3701852,24775107.0,6.7219999999999995,6.748,6.7325,0.010470813774102972,0.022708074453316553,-0.024474521358427162
2026-05-14,20260514150000000,6.69,6.7,6.65,6.65,6825000,45522900.0,6.7,6.7299999999999995,6.730500000000001,0.003438977820158229,0.01885425512668489,-0.03083055461305332
2026-05-15,20260515103000000,6.64,6.66,6.56,6.57,15397976,101507643.0,6.662000000000001,6.708,6.724499999999999,-0.00849125237532622,0.013385153626282667,-0.043752812003217775
2026-05-15,20260515113000000,6.56,6.61,6.56,6.58,4621150,30421980.0,6.634,6.684,6.719499999999999,-0.016943811618224558,0.007319360577381223,-0.04852634439121156
2026-05-15,20260515140000000,6.59,6.59,6.49,6.49,12546800,82021512.0,6.593999999999999,6.661,6.7090000000000005,-0.03055258240262404,-0.00025502801861982966,-0.06059510876800842
2026-05-15,20260515150000000,6.49,6.52,6.48,6.5,9941763,64586237.0,6.558,6.640000000000001,6.7,-0.04006882638011522,-0.008217787690918908,-0.06370207737839262
2026-05-18,20260518103000000,6.48,6.53,6.38,6.38,23142398,149217922.0,6.5040000000000004,6.601999999999999,6.683,-0.05664059785672304,-0.017902349724079735,-0.0774764962652866
2026-05-18,20260518113000000,6.38,6.43,6.37,6.4,7049168,45084772.0,6.470000000000001,6.566,6.6674999999999995,-0.0673832610038465,-0.02779853198003309,-0.07916945804762683
2026-05-18,20260518140000000,6.4,6.41,6.38,6.38,4765200,30477871.0,6.43,6.532000000000001,6.650499999999999,-0.07662741861479727,-0.03756430930698593,-0.07812621861562269
2026-05-18,20260518150000000,6.38,6.44,6.37,6.43,8203465,52474042.0,6.417999999999999,6.506,6.6345,-0.07900814131722544,-0.04585307570903383,-0.06631013121638323
2026-05-19,20260519103000000,6.43,6.49,6.31,6.46,12320788,79477734.0,6.409999999999999,6.484,6.616,-0.07757983982975691,-0.05219842853317845,-0.050762822593156925
2026-05-19,20260519113000000,6.46,6.47,6.42,6.43,3686184,23740928.0,6.42,6.462000000000001,6.596000000000001,-0.07796986185718602,-0.05735271519797997,-0.041234293318412094
