date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,7.2,7.27,7.16,7.18,42880588,0.2787,-0.2778,,,,0.0,0.0,0.0
2026-04-22,7.18,7.19,7.08,7.1,52651612,0.3422,-1.1142,,,,-0.006381766381766241,-0.0012763532763532483,-0.010210826210825984
2026-04-23,7.1,7.22,7.09,7.18,59606707,0.3874,1.1268,,,,-0.004927232733500375,-0.002006529167782674,-0.005841407131435402
2026-04-24,7.19,7.2,7.11,7.15,44346473,0.2882,-0.4178,,,,-0.0061246524366147526,-0.00283015382154909,-0.0065889972301313255
2026-04-27,7.15,7.19,7.03,7.07,70341485,0.4571,-1.1189,7.136,,,-0.013374771549463205,-0.0049390773671319135,-0.016871388364662582
2026-04-28,7.05,7.2,7.05,7.19,68604490,0.4459,1.6973,7.138,,,-0.009329995680048775,-0.005817261029715286,-0.007025469300666979
2026-04-29,7.17,7.24,7.11,7.23,54939300,0.357,0.5563,7.164,,,-0.0028638038087969164,-0.005226569585531612,0.004725531553469392
2026-04-30,7.11,7.13,6.89,6.89,168884063,1.0976,-4.7026,7.106,,,-0.02488757024802979,-0.009158769718031248,-0.03145760105999708
2026-05-06,6.89,6.92,6.71,6.74,151132518,0.9822,-2.1771,7.024000000000001,,,-0.05382485084574107,-0.018091985943573214,-0.07146572980433571
2026-05-07,6.74,6.78,6.64,6.65,117340559,0.7626,-1.3353,6.94,7.037999999999999,,-0.0830626079995529,-0.03108611035476915,-0.10395299528956749
2026-05-08,6.65,6.69,6.63,6.66,74721315,0.4856,0.1504,6.8340000000000005,6.986,,-0.10422537946764354,-0.04571396417734404,-0.11702283058059901
2026-05-11,6.65,6.66,6.61,6.64,84862680,0.5515,-0.3003,6.715999999999999,6.94,,-0.12121358640739999,-0.060813888623355225,-0.12079939556808952
2026-05-12,6.64,6.66,6.55,6.58,99362034,0.6457,-0.9036,6.653999999999999,6.88,,-0.13792840852364918,-0.07623679260341401,-0.12338323184047034
2026-05-13,6.59,6.61,6.55,6.57,66372030,0.4313,-0.152,6.62,6.822,,-0.15024995395918683,-0.09103942487456858,-0.11842105816923651
2026-05-14,6.56,6.61,6.52,6.58,72617772,0.4719,0.1522,6.606,6.773000000000001,,-0.15739361543763852,-0.10431026298718257,-0.1061667049009119
2026-05-15,6.58,6.64,6.55,6.6,67507154,0.4387,0.304,6.593999999999999,6.714,,-0.15960140018072533,-0.11536849042589113,-0.08846581950966839
2026-05-18,6.59,6.66,6.58,6.6,67616255,0.4394,0.0,6.586,6.651000000000001,,-0.15951232668678195,-0.1241972576780693,-0.07063013801742529
2026-05-19,6.6,6.72,6.6,6.65,72787896,0.473,0.7576,6.6,6.627,,-0.15363613147999722,-0.13008503243845487,-0.04710219808308469
2026-05-20,6.66,6.69,6.63,6.67,51553039,0.335,0.3008,6.62,6.62,,-0.1456859941358788,-0.13320522477793967,-0.02496153871587825
2026-05-21,6.66,6.74,6.65,6.7,76149522,0.4949,0.4498,6.644,6.625,6.8315,-0.13540385240888053,-0.13364495030412785,-0.0035178042095053708
2026-05-22,6.69,6.77,6.64,6.75,72860728,0.4735,0.7463,6.6739999999999995,6.634,6.81,-0.12181637552979296,-0.1312792353492609,0.018925719638935856
2026-05-25,6.73,6.81,6.72,6.75,54185884,0.3521,0.0,6.704000000000001,6.6450000000000005,6.7924999999999995,-0.10978269563273191,-0.1269799274059551,0.034394463546446374
2026-05-26,6.75,6.81,6.69,6.75,68073395,0.4424,0.0,6.723999999999999,6.662000000000001,6.770999999999999,-0.09910351399676909,-0.1214046447241179,0.04460226145469762
2026-05-27,6.75,6.76,6.63,6.68,75033508,0.4876,-1.037,6.726000000000001,6.673,6.7475,-0.0951912946068072,-0.11616197470065576,0.04194136018769712
2026-05-28,6.67,6.71,6.55,6.57,79227325,0.5149,-1.6467,6.7,6.672,6.722499999999999,-0.09981629315191576,-0.11289283839090777,0.02615309047798403
2026-05-29,6.56,6.72,6.54,6.71,100798693,0.6551,2.1309,6.692,6.683,6.6985,-0.09113426872826125,-0.10854112445837848,0.03481371146023446
2026-06-01,6.72,6.86,6.68,6.86,93368808,0.6068,2.2355,6.714,6.7090000000000005,6.68,-0.07132773370997647,-0.10109844630869808,0.05954142519744321
2026-06-02,6.84,6.95,6.83,6.92,78257525,0.5086,0.8746,6.747999999999999,6.736,6.6815,-0.05021061671604965,-0.0909208803901684,0.08142052734823749
2026-06-03,6.9,6.92,6.77,6.85,75450011,0.4903,-1.0116,6.781999999999999,6.7540000000000004,6.687,-0.03867771175823176,-0.08047224666378107,0.08358906981109862
2026-06-04,6.83,6.87,6.68,6.72,71994640,0.4679,-1.8978,6.811999999999999,6.756,6.6905,-0.03957155873705531,-0.07229210907843592,0.06544110068276121
2026-06-05,6.72,6.86,6.72,6.83,82626720,0.537,1.6369,6.836,6.764,6.699,-0.03104597948984189,-0.06404288316071712,0.06599380734175045
2026-06-08,6.79,6.87,6.76,6.79,62061029,0.4033,-0.5857,6.822,6.767999999999999,6.7065,-0.027203477464363246,-0.05667500202144634,0.05894304911416619
2026-06-09,6.79,6.92,6.76,6.88,81780043,0.5315,1.3255,6.814,6.781000000000001,6.721500000000001,-0.016703471860762598,-0.048680695989309596,0.063954448257094
2026-06-10,6.87,6.95,6.85,6.94,53175454,0.3456,0.8721,6.831999999999999,6.8069999999999995,6.74,-0.003500294001979043,-0.039644615591843485,0.07228864317972888
2026-06-11,6.93,6.95,6.87,6.91,53551088,0.348,-0.4323,6.87,6.840999999999999,6.7565,0.00449080311247485,-0.03081753185097982,0.07061666992690935
2026-06-12,6.88,6.99,6.84,6.99,84609418,0.5499,1.1577,6.902000000000001,6.869,6.775999999999999,0.017082223323372503,-0.021237580816109356,0.07663960827896371
2026-06-15,6.98,7.01,6.9,6.93,72813393,0.4732,-0.8584,6.9300000000000015,6.8759999999999994,6.7924999999999995,0.02196630214019102,-0.012596804224849281,0.0691262127300806
