date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,9.13,9.37,9.1,9.3,14952347,0.22,1.7505,,,,0.0,0.0,0.0
2026-04-22,9.26,9.42,9.24,9.37,9437766,0.1389,0.7527,,,,0.005584045584045683,0.0011168091168091367,0.008934472934473092
2026-04-23,9.37,9.47,9.33,9.45,9089392,0.1338,0.8538,,,,0.016277140607623863,0.0041488754149720825,0.02425653038530356
2026-04-24,9.46,9.47,9.32,9.35,8060383,0.1186,-1.0582,,,,0.016492219151935217,0.00661754416236471,0.019749349979141014
2026-04-27,9.4,9.44,9.25,9.4,9468210,0.1393,0.5348,9.373999999999999,,,0.02046138645415141,0.009386312620722051,0.022150147666858716
2026-04-28,9.4,9.5,9.33,9.48,14776512,0.2175,0.8511,9.41,,,0.029719721104559227,0.013452994317489487,0.032533453574139476
2026-04-29,9.42,9.53,9.3,9.31,10989330,0.1617,-1.7932,9.398,,,0.023073462256821387,0.015377087905355868,0.015392748702931038
2026-04-30,9.31,9.45,9.19,9.4,14846490,0.2185,0.9667,9.388000000000002,,,0.024782821139570643,0.017258234552198826,0.015049173174743635
2026-05-06,9.36,9.52,9.26,9.51,14044602,0.2067,1.1702,9.42,,,0.03461456589226941,0.020729500820212944,0.027770130144112934
2026-05-07,9.48,9.56,9.45,9.5,8398419,0.1236,-0.1052,9.440000000000001,9.407,,0.04112531103022832,0.024808662862216016,0.0326332963360246
2026-05-08,9.51,9.62,9.48,9.5,9518790,0.1401,0.0,9.443999999999999,9.427000000000001,,0.04575765766503537,0.02899846182277989,0.033518391684510956
2026-05-11,9.5,9.66,9.42,9.62,10906743,0.1605,1.2632,9.505999999999998,9.452,,0.058438183858516624,0.03488640622992724,0.04710355525717877
2026-05-12,9.6,9.78,9.6,9.71,9777280,0.1439,0.9356,9.568,9.478,,0.07488659402311448,0.04288644378856469,0.06400030046909959
2026-05-13,9.71,9.89,9.69,9.83,12770565,0.1879,1.2358,9.632,9.526,,0.09649276615750502,0.053607708262352755,0.08577011579030452
2026-05-14,9.83,10.05,9.76,9.88,14144152,0.2082,0.5086,9.708,9.574,,0.11630965012425065,0.06614809663473234,0.10032310697903662
2026-05-15,9.88,10.07,9.77,9.94,15484298,0.2279,0.6073,9.796000000000001,9.620000000000001,,0.13529655750419067,0.07997778880862401,0.11063753739113333
2026-05-18,9.89,9.96,9.83,9.88,9443403,0.139,-0.6036,9.848,9.677000000000001,,0.14384417374198577,0.09275106579529636,0.10218621589337881
2026-05-19,9.88,10.07,9.83,10.05,11402054,0.1678,1.7206,9.916,9.742,,0.16246302778878174,0.10669345819399344,0.11153913918957661
2026-05-20,10.04,10.07,9.83,9.91,7578871,0.1115,-1.393,9.931999999999999,9.782,,0.16403092736631564,0.11816095202845789,0.0917399506757155
2026-05-21,9.9,10.15,9.86,10.12,16119414,0.2372,2.1191,9.98,9.844,9.625499999999999,0.18014217715080783,0.13055719705292787,0.09916996019575991
2026-05-22,10.06,10.15,9.94,10.01,10524672,0.1549,-1.087,9.994000000000002,9.895,9.661,0.18193712011984253,0.1408331816663108,0.08220787690706344
2026-05-25,10.01,10.14,9.96,10.09,11299366,0.1663,0.7992,10.036,9.942,9.697000000000001,0.18765182335632602,0.15019691000431384,0.07490982670402435
2026-05-26,10.14,10.24,10.01,10.19,13236558,0.1948,0.9911,10.063999999999998,9.989999999999998,9.734,0.1979678806116194,0.15975110412577498,0.07643355297168886
2026-05-27,10.2,10.21,10.01,10.11,11261738,0.1657,-0.7851,10.104,10.017999999999999,9.772,0.19741245104683003,0.16728337350998598,0.06025815507368809
2026-05-28,10.05,10.15,9.91,10.0,11588799,0.1705,-1.088,10.079999999999998,10.03,9.802,0.18595264211661622,0.17101722723131202,0.029870829770608398
2026-05-29,10.02,10.17,9.99,10.04,14363507,0.2114,0.4,10.085999999999999,10.040000000000001,9.83,0.17804592409873976,0.17242296660479758,0.011245914987884353
2026-06-01,9.99,10.0,9.7,9.98,18274910,0.2689,-0.5976,10.064,10.05,9.8635,0.16503586383859314,0.1709455460515567,-0.011819364425927126
2026-06-02,9.96,10.06,9.83,9.94,11030302,0.1623,-0.4008,10.014,10.039,9.8905,0.1497711629072711,0.16671066942269958,-0.03387901303085694
2026-06-03,9.95,9.96,9.62,9.69,12069830,0.1776,-2.5151,9.929999999999998,10.017,9.8995,0.11616182556327281,0.15660090065081422,-0.08087815017508282
2026-06-04,9.65,9.75,9.46,9.48,9560977,0.1407,-2.1672,9.825999999999999,9.953,9.8985,0.07175380541554688,0.13963148160376077,-0.13575535237642777
2026-06-05,9.48,9.69,9.37,9.5,14463867,0.2129,0.211,9.718,9.902000000000001,9.8985,0.03773893144891716,0.11925297157279205,-0.16302808024774978
2026-06-08,9.37,9.58,9.36,9.54,12092704,0.178,0.4211,9.629999999999999,9.847,9.894499999999999,0.013849911316098584,0.09817235952145335,-0.16864489641070954
2026-06-09,9.49,9.75,9.47,9.61,9910789,0.1459,0.7338,9.564,9.789,9.8895,0.0005596543879224924,0.07864981849474718,-0.15618032821364938
2026-06-10,9.67,9.89,9.56,9.81,12573194,0.185,2.0812,9.588,9.759,9.8885,0.006095098055162396,0.06413887440683022,-0.11608755270333565
2026-06-11,9.87,9.87,9.68,9.76,9764523,0.1437,-0.5097,9.644,9.735,9.882499999999999,0.006373920323735405,0.05258588359021126,-0.09242392653295171
2026-06-12,9.76,9.86,9.66,9.74,15672442,0.2306,-0.2049,9.692,9.705,9.872499999999999,0.004924291954971238,0.043053565263163264,-0.07625854661638405
2026-06-15,9.7,9.7,9.31,9.44,21559140,0.3173,-3.0801,9.672,9.651,9.8505,-0.020199197985855122,0.030403012613359585,-0.10120442119842941
2026-06-16,9.43,9.72,9.37,9.67,15342967,0.2258,2.4364,9.684000000000001,9.623999999999999,9.8315,-0.021305075312875843,0.0200613950281125,-0.08273294068197669
2026-06-17,9.72,9.86,9.66,9.8,10228327,0.1505,1.3444,9.681999999999999,9.635,9.825999999999999,-0.011558340166663683,0.013737447989157265,-0.05059157631164189
2026-06-18,9.82,9.93,9.73,9.82,13293207,0.1956,0.2041,9.693999999999999,9.669,9.811,-0.0021948486399523404,0.010550988663335346,-0.025491674606575372
