date,open,high,low,close,volume,turn,pctChg,MA5,MA10,MA20,dif,dea,macd
2026-04-21,9.69,9.72,9.58,9.69,50959830,0.6406,0.2068,,,,0.0,0.0,0.0
2026-04-22,9.66,9.91,9.63,9.86,89927705,1.1304,1.7544,,,,0.01356125356125304,0.002712250712250608,0.02169800569800486
2026-04-23,9.84,10.61,9.79,10.41,194146961,2.4405,5.5781,,,,0.06790626699458713,0.015751053968717912,0.10431042605173843
2026-04-24,10.25,11.29,10.21,10.99,345357243,4.3412,5.5716,,,,0.15597821464754347,0.04379648610448303,0.22436345708612088
2026-04-27,10.86,10.99,10.72,10.88,150988331,1.8979,-1.0009,10.366,,,0.2144279945506007,0.07792278779370657,0.27301041351378824
2026-04-28,10.89,11.18,10.81,11.08,171229411,2.1524,1.8382,10.644,,,0.27373277373903093,0.11708478498277144,0.313295977512519
2026-04-29,11.01,11.07,10.88,10.95,99767685,1.2541,-1.1733,10.862,,,0.30670679989817806,0.15500918796585278,0.30339522386465057
2026-04-30,10.94,11.03,10.77,10.78,101500908,1.2759,-1.5525,10.936,,,0.31548466312944257,0.18710428299857074,0.25676076026174366
2026-05-06,10.72,10.82,10.64,10.77,94832819,1.1921,-0.0928,10.892,,,0.31796891878778766,0.21327721015641413,0.20938341726274706
2026-05-07,10.76,10.81,10.49,10.54,105209137,1.3225,-2.1356,10.824,10.595,,0.2979441171664021,0.23021059155841173,0.1354670512159808
2026-05-08,10.51,10.73,10.49,10.55,67820936,0.8525,0.0949,10.718,10.681000000000001,,0.27965751627025703,0.2400999765007808,0.07911507953895247
2026-05-11,10.54,10.76,10.43,10.71,117331497,1.4749,1.5166,10.67,10.766,,0.27490695982717916,0.24706137316606047,0.055691173322237386
2026-05-12,10.7,10.71,10.53,10.56,63625496,0.7998,-1.4006,10.626,10.781,,0.2560863590831488,0.24886637034947817,0.01443997746734127
2026-05-13,10.54,10.99,10.45,10.89,122032013,1.534,3.125,10.65,10.770999999999999,,0.2647472974280447,0.2520425557651915,0.02540948332570636
2026-05-14,10.89,10.99,10.78,10.78,90630566,1.1392,-1.0101,10.698,10.761,,0.259740940889964,0.253582232790146,0.012317416199636
2026-05-15,10.74,10.8,10.49,10.58,80795875,1.0156,-1.8553,10.703999999999999,10.711,,0.2369041551021258,0.250246617252542,-0.026684924300832358
2026-05-18,10.55,10.55,10.07,10.19,97981831,1.2316,-3.6862,10.6,10.635,,0.18520121290251268,0.23723753638253614,-0.10407264696004692
2026-05-19,10.22,10.28,9.79,9.88,123292691,1.5498,-3.0422,10.463999999999999,10.545,,0.11785330989252962,0.21336069108453487,-0.1910147623840105
2026-05-20,9.78,9.78,9.42,9.47,150778038,1.8953,-4.1498,10.18,10.415000000000001,,0.031038248447186945,0.17689620255706529,-0.2917159082197567
2026-05-21,9.41,9.63,9.24,9.36,124596059,1.5662,-1.1616,9.896,10.297,10.446,-0.04610789084414613,0.132295383876823,-0.35680654944193824
2026-05-22,9.33,9.4,9.16,9.18,93987829,1.1814,-1.9231,9.616000000000001,10.16,10.4205,-0.12038355107702259,0.08175959688605389,-0.40428629592615295
2026-05-25,9.18,9.35,8.99,9.34,109100631,1.3714,1.7429,9.446,10.023,10.394499999999999,-0.1644413070876567,0.03251941609131178,-0.39392144635793697
2026-05-26,9.26,9.27,9.0,9.07,105032870,1.3203,-2.8908,9.283999999999999,9.874,10.327499999999999,-0.2186239785251889,-0.017709262831988357,-0.40182943138640104
2026-05-27,9.02,9.29,8.95,9.19,97544978,1.2262,1.323,9.228,9.704,10.2375,-0.24901069855715718,-0.06396954997702212,-0.37008229716027014
2026-05-28,9.13,9.28,9.1,9.23,70562226,0.887,0.4353,9.202,9.549000000000001,10.155,-0.2667893458920947,-0.10453350916003665,-0.3245116734641161
2026-05-29,9.19,9.46,9.12,9.12,123724091,1.5552,-1.1918,9.19,9.403,10.057,-0.28645307989078006,-0.14091742330618534,-0.29107131316918944
2026-06-01,9.12,9.22,8.97,9.2,73522021,0.9242,0.8772,9.162,9.304,9.9695,-0.2922129503468369,-0.17117652871431566,-0.24207284326504253
2026-06-02,9.18,9.19,9.05,9.08,64149014,0.8064,-1.3043,9.164,9.224,9.8845,-0.3029682568255492,-0.19753487433656236,-0.21086676497797363
2026-06-03,9.05,9.05,8.77,8.8,115296242,1.4493,-3.0837,9.085999999999999,9.157,9.786,-0.3302783316242497,-0.22408356579409983,-0.21238953166029972
2026-06-04,8.78,8.78,8.43,8.5,111211798,1.3979,-3.4091,8.940000000000001,9.071,9.684000000000001,-0.37184288217452277,-0.25363542907018444,-0.23641490620867667
2026-06-05,8.6,8.69,8.51,8.54,64419977,0.8098,0.4706,8.824000000000002,9.007000000000001,9.583499999999999,-0.39697929206804616,-0.2823042016697568,-0.22935018079657876
2026-06-08,8.48,8.57,8.29,8.31,76207515,0.9579,-2.6932,8.645999999999999,8.904,9.4635,-0.43049665831433437,-0.3119426929986723,-0.23710793063132418
2026-06-09,8.4,8.44,8.15,8.25,81255515,1.0214,-0.722,8.48,8.822,9.347999999999999,-0.4566370830564175,-0.3408815710102213,-0.23151102409239233
2026-06-10,8.18,8.32,8.15,8.25,64277640,0.808,0.0,8.37,8.728,9.216,-0.4719136314092598,-0.36708798309002905,-0.2096512966384615
2026-06-11,8.23,8.61,8.19,8.41,118717398,1.4923,1.9394,8.352,8.646,9.0975,-0.46574097121380476,-0.3868185807147842,-0.1578447809980411
2026-06-12,8.4,8.55,8.25,8.46,95584037,1.2015,0.5945,8.336,8.58,8.991499999999998,-0.4516086480268928,-0.3997765941772059,-0.10366410769937384
2026-06-15,8.46,8.56,8.39,8.45,67742389,0.8515,-0.1182,8.364,8.504999999999999,8.9045,-0.43618749854396377,-0.4070587750505575,-0.05825744698681257
2026-06-16,8.42,8.43,8.25,8.28,69006984,0.8674,-2.0118,8.370000000000001,8.425,8.8245,-0.4326958572277775,-0.4121861914860015,-0.04101933148355197
